CPU	 1	 0.06665
CPU	 3	 0.08335
CPU	 5	 0.06665
CPU	 7	 0.05
CPU	 9	 0.06665
CPU	 11	 0.08335
CPU	 13	 0.083325
CPU	 15	 0.083325
CPU	 17	 0.08335
CPU	 19	 0.066675
CPU	 21	 0.06665
CPU	 23	 0.066675
CPU	 25	 0.066675
CPU	 27	 0.083325
CPU	 29	 0.06665
CPU	 31	 0.06665
CPU	 33	 0.066675
CPU	 35	 0.1
CPU	 37	 0.06665
CPU	 39	 0.083325
CPU	 41	 0.116675
CPU	 43	 0.06665
CPU	 45	 0.1
CPU	 47	 0.1
CPU	 49	 0.1
CPU	 51	 0.08335
CPU	 53	 0.083325
CPU	 55	 0.083325
CPU	 57	 0.08335
CPU	 59	 0.06665
CPU	 61	 0.066675
CPU	 63	 0.1
CPU	 65	 0.083325
CPU	 67	 0.1
CPU	 69	 0.1
CPU	 71	 0.1
CPU	 73	 0.083325
CPU	 75	 0.083325
CPU	 77	 0.083325
CPU	 79	 0.1
CPU	 81	 0.083325
CPU	 83	 0.1
CPU	 85	 0.08335
CPU	 87	 0.083325
CPU	 89	 0.083325
CPU	 91	 0.083325
CPU	 93	 0.1
CPU	 95	 0.08335
CPU	 97	 0.083325
CPU	 99	 0.083325
CPU	 101	 0.1
CPU	 103	 0.083325
CPU	 105	 0.083325
CPU	 107	 0.1
CPU	 109	 0.083325
CPU	 111	 0.1
CPU	 113	 0.083325
CPU	 115	 0.066675
CPU	 117	 0.08335
CPU	 119	 0.1
CPU	 121	 0.1
CPU	 123	 0.08335
CPU	 125	 0.083325
CPU	 127	 0.083325
CPU	 129	 0.06665
CPU	 131	 0.1
CPU	 133	 0.08335
CPU	 135	 0.1
CPU	 137	 0.066675
CPU	 139	 0.1
CPU	 141	 0.083325
CPU	 143	 0.116675
CPU	 145	 0.1
CPU	 147	 0.1
CPU	 149	 0.116675
CPU	 151	 0.066675
CPU	 153	 0.066675
CPU	 155	 0.1
CPU	 157	 0.116675
CPU	 159	 0.11665
CPU	 161	 0.116675
CPU	 163	 0.1
CPU	 165	 0.11665
CPU	 167	 0.08335
CPU	 169	 0.116675
CPU	 171	 0.1
CPU	 173	 0.08335
CPU	 175	 0.083325
CPU	 177	 0.08335
CPU	 179	 0.116675
CPU	 181	 0.116675
CPU	 183	 0.1
CPU	 185	 0.083325
CPU	 187	 0.1
CPU	 189	 0.1
CPU	 191	 0.1
CPU	 193	 0.1
CPU	 195	 0.1
CPU	 197	 0.1
CPU	 199	 0.083325
CPU	 201	 0.133325
CPU	 203	 0.08335
CPU	 205	 0.11665
CPU	 207	 0.1
CPU	 209	 0.116675
CPU	 211	 0.1
IO	 4	 2877.82
IO	 14	 2877.43
IO	 16	 2877.67
IO	 6	 2878.12
IO	 12	 2878.52
IO	 22	 2878.15
IO	 0	 2879.23
IO	 32	 2878.17
IO	 30	 2878.32
IO	 8	 2879.3
IO	 38	 2878.17
IO	 2	 2879.8
IO	 36	 2879.07
IO	 18	 2880.45
IO	 56	 2878.38
IO	 62	 2878.02
IO	 76	 2877.25
IO	 42	 2879.52
IO	 74	 2877.42
IO	 78	 2877.22
IO	 48	 2879.37
IO	 60	 2878.67
IO	 68	 2878.18
IO	 70	 2878.32
IO	 54	 2879.47
IO	 20	 2881.37
IO	 10	 2881.82
IO	 24	 2881.35
IO	 88	 2877.37
IO	 40	 2880.62
IO	 34	 2881
IO	 50	 2880.08
IO	 44	 2880.62
IO	 86	 2877.87
IO	 82	 2878.18
IO	 52	 2880.23
IO	 26	 2881.82
IO	 28	 2881.8
IO	 110	 2876.53
IO	 64	 2879.85
IO	 102	 2877.23
IO	 96	 2877.72
IO	 72	 2879.43
IO	 66	 2879.95
IO	 46	 2881.28
IO	 104	 2877.32
IO	 84	 2878.77
IO	 124	 2876.07
IO	 106	 2877.52
IO	 114	 2876.95
IO	 126	 2876.1
IO	 136	 2875.35
IO	 58	 2880.95
IO	 112	 2877.32
IO	 94	 2878.63
IO	 146	 2874.8
IO	 130	 2876.18
IO	 120	 2876.92
IO	 80	 2879.92
IO	 122	 2876.88
IO	 152	 2874.62
IO	 134	 2876.13
IO	 148	 2875
IO	 156	 2874.35
IO	 100	 2878.77
IO	 92	 2879.43
IO	 90	 2879.6
IO	 118	 2877.62
IO	 116	 2877.82
IO	 140	 2876.08
IO	 98	 2879.22
IO	 142	 2876.07
IO	 108	 2878.73
IO	 132	 2876.98
IO	 198	 2871.02
IO	 176	 2873.13
IO	 144	 2876.08
IO	 202	 2870.65
IO	 138	 2876.7
IO	 166	 2874.18
IO	 172	 2873.65
IO	 192	 2871.78
IO	 190	 2871.98
IO	 150	 2875.75
IO	 128	 2877.57
IO	 154	 2875.45
IO	 204	 2870.65
IO	 170	 2873.92
IO	 168	 2874.13
IO	 164	 2874.52
IO	 178	 2873.25
IO	 180	 2873.07
IO	 158	 2875.17
IO	 160	 2875
IO	 162	 2874.78
IO	 208	 2870.37
IO	 186	 2872.6
IO	 196	 2871.62
IO	 184	 2872.8
IO	 182	 2873
IO	 174	 2873.75
IO	 212	 2870
IO	 210	 2870.23
IO	 200	 2871.32
IO	 188	 2872.47
IO	 206	 2870.68
IO	 194	 2871.88
