CPU	 1	 0.066675
CPU	 3	 0.06665
CPU	 5	 0.066675
CPU	 7	 0.06665
CPU	 9	 0.066675
CPU	 11	 0.05
CPU	 13	 0.05
CPU	 15	 0.066675
CPU	 17	 0.05
CPU	 19	 0.066675
CPU	 21	 0.05
CPU	 23	 0.05
CPU	 25	 0.083325
CPU	 27	 0.066675
CPU	 29	 0.066675
CPU	 31	 0.06665
CPU	 33	 0.066675
CPU	 35	 0.066675
CPU	 37	 0.08335
CPU	 39	 0.066675
CPU	 41	 0.083325
CPU	 43	 0.083325
CPU	 45	 0.066675
CPU	 47	 0.05
CPU	 49	 0.066675
CPU	 51	 0.066675
CPU	 53	 0.083325
CPU	 55	 0.066675
CPU	 57	 0.066675
CPU	 59	 0.06665
CPU	 61	 0.066675
CPU	 63	 0.1
CPU	 65	 0.066675
CPU	 67	 0.066675
CPU	 69	 0.06665
CPU	 71	 0.06665
CPU	 73	 0.066675
CPU	 75	 0.066675
CPU	 77	 0.083325
CPU	 79	 0.066675
CPU	 81	 0.06665
CPU	 83	 0.06665
CPU	 85	 0.05
CPU	 87	 0.066675
CPU	 89	 0.06665
CPU	 91	 0.066675
CPU	 93	 0.06665
CPU	 95	 0.1
CPU	 97	 0.066675
CPU	 99	 0.1
IO	 0	 1359.08
IO	 4	 1359.05
IO	 6	 1359.03
IO	 8	 1359.02
IO	 12	 1358.98
IO	 14	 1358.97
IO	 30	 1358.73
IO	 32	 1358.67
IO	 38	 1358.52
IO	 42	 1358.38
IO	 46	 1358.27
IO	 48	 1358.2
IO	 44	 1358.43
IO	 62	 1357.68
IO	 64	 1357.58
IO	 26	 1359.65
IO	 68	 1357.42
IO	 66	 1357.55
IO	 28	 1359.62
IO	 70	 1357.33
IO	 72	 1357.27
IO	 74	 1357.18
IO	 76	 1357.1
IO	 2	 1360.67
IO	 78	 1356.98
IO	 80	 1356.9
IO	 82	 1356.82
IO	 84	 1356.73
IO	 86	 1356.65
IO	 24	 1360.05
IO	 90	 1356.45
IO	 52	 1358.67
IO	 94	 1356.22
IO	 20	 1360.25
IO	 96	 1356.08
IO	 18	 1360.33
IO	 98	 1355.97
IO	 60	 1358.3
IO	 88	 1356.72
IO	 92	 1356.58
IO	 10	 1360.92
IO	 54	 1358.93
IO	 16	 1360.72
IO	 50	 1359.2
IO	 36	 1359.98
IO	 34	 1360.07
IO	 22	 1360.6
IO	 40	 1359.8
IO	 58	 1358.82
IO	 56	 1358.95
