CPU	 1	 0.05
CPU	 3	 0.06665
CPU	 7	 0.05
CPU	 11	 0.116675
CPU	 15	 0.05
CPU	 5	 0.05
CPU	 9	 0.05
CPU	 13	 0.11665
CPU	 17	 0.05
CPU	 21	 0.066675
CPU	 19	 0.05
CPU	 23	 0.133325
CPU	 25	 0.066675
CPU	 29	 0.05
CPU	 27	 0.06665
CPU	 31	 0.066675
CPU	 37	 0.1
CPU	 33	 0.083325
CPU	 35	 0.11665
CPU	 43	 0.066675
CPU	 39	 0.05
CPU	 47	 0.066675
CPU	 49	 0.06665
CPU	 41	 0.06665
CPU	 45	 0.066675
IO	 8	 677.75
IO	 2	 680.333
IO	 6	 680.533
IO	 38	 679.3
IO	 22	 680.533
IO	 14	 681.05
IO	 26	 680.8
IO	 28	 680.883
IO	 44	 680.4
IO	 20	 681.55
IO	 32	 681.083
IO	 0	 682.35
IO	 4	 682.483
IO	 30	 681.533
IO	 34	 681.35
IO	 42	 680.967
IO	 18	 682.267
IO	 24	 682.05
IO	 10	 682.667
IO	 12	 682.55
IO	 46	 681.183
IO	 40	 681.483
IO	 16	 682.517
IO	 48	 681.033
IO	 36	 681.867
