CPU	 3	 0.066675
CPU	 9	 0.06665
CPU	 17	 0.083325
CPU	 15	 0.066675
CPU	 7	 0.033325
CPU	 5	 0.066675
CPU	 1	 0.05
CPU	 13	 0.05
CPU	 11	 0.066675
CPU	 23	 0.06665
CPU	 19	 0.083325
CPU	 29	 0.05
CPU	 21	 0.066675
CPU	 25	 0.06665
CPU	 27	 0.05
CPU	 31	 0.083325
CPU	 35	 0.05
CPU	 33	 0.116675
CPU	 37	 0.083325
CPU	 39	 0.083325
CPU	 47	 0.05
CPU	 41	 0.05
CPU	 51	 0.066675
CPU	 49	 0.1
CPU	 43	 0.066675
CPU	 45	 0.15
CPU	 53	 0.06665
CPU	 65	 0.06665
CPU	 57	 0.05
CPU	 55	 0.05
CPU	 71	 0.066675
CPU	 63	 0.08335
CPU	 61	 0.16665
CPU	 59	 0.06665
CPU	 73	 0.05
CPU	 69	 0.05
CPU	 75	 0.133325
CPU	 67	 0.06665
CPU	 81	 0.083325
CPU	 77	 0.083325
CPU	 79	 0.13335
CPU	 83	 0.06665
CPU	 85	 0.066675
CPU	 89	 0.083325
CPU	 87	 0.066675
CPU	 93	 0.1
CPU	 95	 0.2
CPU	 99	 0.066675
CPU	 101	 0.066675
CPU	 97	 0.08335
CPU	 105	 0.1
CPU	 103	 0.16665
CPU	 91	 0.066675
CPU	 109	 0.083325
CPU	 111	 0.166675
CPU	 107	 0.08335
CPU	 119	 0.1
CPU	 115	 0.233325
CPU	 117	 0.066675
CPU	 121	 0.083325
CPU	 113	 0.083325
CPU	 129	 0.13335
CPU	 125	 0.116675
CPU	 127	 0.08335
CPU	 123	 0.1
CPU	 135	 0.066675
CPU	 131	 0.083325
CPU	 143	 0.066675
CPU	 137	 0.083325
CPU	 139	 0.216675
CPU	 149	 0.05
CPU	 145	 0.06665
CPU	 141	 0.066675
CPU	 147	 0.05
CPU	 133	 0.16665
CPU	 151	 0.1
CPU	 157	 0.06665
CPU	 153	 0.05
CPU	 159	 0.06665
CPU	 155	 0.133325
CPU	 161	 0.05
CPU	 163	 0.183325
CPU	 167	 0.066675
CPU	 165	 0.133325
CPU	 169	 0.066675
CPU	 171	 0.03335
CPU	 177	 0.083325
CPU	 181	 0.116675
CPU	 173	 0.1
CPU	 179	 0.21665
CPU	 175	 0.066675
CPU	 185	 0.05
CPU	 191	 0.083325
CPU	 183	 0.1
CPU	 193	 0.1
CPU	 189	 0.06665
CPU	 195	 0.06665
CPU	 187	 0.4
CPU	 197	 0.25
CPU	 201	 0.116675
CPU	 199	 0.1
CPU	 203	 0.1
CPU	 205	 0.13335
CPU	 207	 0.2
CPU	 211	 0.066675
CPU	 209	 0.283325
IO	 100	 2927.87
IO	 98	 2930.25
IO	 110	 2930.65
IO	 16	 2936.37
IO	 28	 2936.03
IO	 18	 2938.22
IO	 124	 2934.52
IO	 82	 2937.57
IO	 52	 2939.72
IO	 190	 2931.38
IO	 22	 2942.32
IO	 4	 2943.4
IO	 38	 2942.07
IO	 62	 2940.8
IO	 72	 2940.65
IO	 0	 2944.28
IO	 86	 2941.13
IO	 32	 2944.9
IO	 146	 2937.78
IO	 106	 2941.33
IO	 76	 2943.85
IO	 88	 2943.47
IO	 66	 2944.77
IO	 144	 2939.6
IO	 30	 2946.68
IO	 96	 2943.38
IO	 6	 2948.58
IO	 10	 2948.4
IO	 8	 2948.38
IO	 116	 2942.65
IO	 14	 2948.65
IO	 36	 2947.9
IO	 54	 2946.9
IO	 130	 2941.72
IO	 42	 2948.4
IO	 50	 2948.05
IO	 80	 2946.23
IO	 60	 2947.72
IO	 26	 2949.28
IO	 148	 2942.53
IO	 180	 2940.32
IO	 172	 2940.78
IO	 56	 2949.02
IO	 40	 2950.02
IO	 92	 2947.38
IO	 204	 2938.95
IO	 2	 2951.87
IO	 74	 2948.67
IO	 78	 2948.32
IO	 196	 2939.98
IO	 58	 2949.98
IO	 48	 2950.62
IO	 168	 2942.88
IO	 140	 2944.8
IO	 118	 2946.75
IO	 160	 2943.87
IO	 126	 2946.83
IO	 206	 2940.53
IO	 186	 2942.8
IO	 84	 2949.95
IO	 184	 2942.92
IO	 34	 2952.92
IO	 150	 2945.8
IO	 134	 2947.07
IO	 152	 2945.9
IO	 44	 2952.65
IO	 200	 2942.15
IO	 64	 2951.83
IO	 178	 2944.57
IO	 114	 2949.2
IO	 108	 2950.03
IO	 120	 2949.4
IO	 46	 2953.8
IO	 102	 2950.67
IO	 20	 2954.97
IO	 188	 2944.42
IO	 142	 2947.77
IO	 12	 2955.52
IO	 94	 2951.65
IO	 122	 2949.28
IO	 132	 2948.8
IO	 138	 2948.37
IO	 192	 2944.87
IO	 156	 2947.6
IO	 182	 2945.65
IO	 104	 2951.38
IO	 154	 2947.73
IO	 202	 2943.73
IO	 24	 2955.75
IO	 174	 2946.33
IO	 112	 2951.13
IO	 162	 2947.5
IO	 90	 2952.8
IO	 166	 2947.52
IO	 136	 2949.38
IO	 68	 2954.15
IO	 210	 2943.52
IO	 70	 2954.18
IO	 194	 2945.73
IO	 208	 2944.12
IO	 198	 2945.4
IO	 158	 2948.75
IO	 176	 2947.13
IO	 212	 2943.67
IO	 164	 2948.2
IO	 170	 2947.62
IO	 128	 2950.85
