CPU	 1	 0.05
CPU	 3	 0.08335
CPU	 5	 0.083325
CPU	 7	 0.06665
CPU	 9	 0.1
CPU	 11	 0.08335
CPU	 13	 0.1
CPU	 15	 0.066675
CPU	 17	 0.06665
CPU	 19	 0.083325
CPU	 21	 0.066675
CPU	 23	 0.08335
CPU	 25	 0.1
CPU	 27	 0.05
CPU	 29	 0.083325
CPU	 31	 0.06665
CPU	 33	 0.1
CPU	 35	 0.066675
CPU	 37	 0.05
CPU	 39	 0.06665
CPU	 41	 0.066675
CPU	 43	 0.1
CPU	 45	 0.066675
CPU	 47	 0.083325
CPU	 49	 0.083325
IO	 2	 673.183
IO	 4	 673.05
IO	 6	 672.983
IO	 8	 672.933
IO	 10	 672.85
IO	 14	 672.7
IO	 18	 672.567
IO	 20	 672.483
IO	 24	 672.317
IO	 16	 672.617
IO	 0	 673.183
IO	 30	 672.1
IO	 34	 671.933
IO	 38	 671.783
IO	 44	 671.5
IO	 42	 671.767
IO	 32	 672.267
IO	 40	 672.45
IO	 36	 672.617
IO	 28	 673.183
IO	 48	 672.167
IO	 12	 674.1
IO	 22	 673.65
IO	 46	 672.517
IO	 26	 673.517
